business_class,description,is_load_business_class,single_or_multiple,load_family_root,family_root_base,family_root_base_exists_as_business_class,load_variant_base,variant_root_exists_as_business_class,naming_pattern,is_exact_variant_base,relationship_role,grouping_method,family_member_count,family_root_base_count,variant_bases_csv,related_members_csv,related_business_classes_csv
FinanceJournalInterface,The FinanceJournalInterface Raw Data Web Service contains operations that expose FinanceJournalInterface-related data in the Infor Enterprise Business Services.,Y,multiple,FinanceJournal,FinanceJournalInterface,Y,FinanceJournalInterface,Y,Interface,Y,,direct_variant,2,1,FinanceJournalInterface,FinanceJournalInterfaceLine,"FinanceJournalInterface, FinanceJournalInterfaceLine"
FinanceJournalInterfaceLine,The FinanceJournalInterfaceLine Raw Data Web Service contains operations that expose FinanceJournalInterfaceLine-related data in the Infor Enterprise Business Services.,Y,multiple,FinanceJournal,FinanceJournalInterface,Y,FinanceJournalInterface,Y,Interface,N,Line,suffix_member,2,1,FinanceJournalInterface,FinanceJournalInterfaceLine,"FinanceJournalInterface, FinanceJournalInterfaceLine"
FranchiseSalesImport,The FranchiseSalesImport Raw Data Web Service contains operations that expose FranchiseSalesImport-related data in the Infor Enterprise Business Services.,Y,multiple,FranchiseSales,FranchiseSalesImport,Y,FranchiseSalesImport,Y,Import,Y,,direct_variant,2,2,"FranchiseSalesImport, FranchiseSalesInterface",,"FranchiseSalesImport, FranchiseSalesInterface"
FranchiseSalesInterface,The FranchiseSalesInterface Raw Data Web Service contains operations that expose FranchiseSalesInterface-related tasks in the Infor Enterprise Business Services.,Y,multiple,FranchiseSales,FranchiseSalesInterface,Y,FranchiseSalesInterface,Y,Interface,Y,,direct_variant,2,2,"FranchiseSalesImport, FranchiseSalesInterface",,"FranchiseSalesImport, FranchiseSalesInterface"
GLExchangeRateInterface,The GLExchangeRateInterface Raw Data Web Service contains operations that expose GLExchangeRateInterface-related data in the Infor Enterprise Business Services.,Y,multiple,GLExchangeRate,GLExchangeRateInterface,Y,GLExchangeRateInterface,Y,Interface,Y,,direct_variant,2,1,GLExchangeRateInterface,GLExchangeRateInterfaceResult,"GLExchangeRateInterface, GLExchangeRateInterfaceResult"
GLExchangeRateInterfaceResult,The GLExchangeRateInterfaceResult Raw Data Web Service contains operations that expose GLExchangeRateInterfaceResult-related data in the Infor Enterprise Business Services.,Y,multiple,GLExchangeRate,GLExchangeRateInterface,Y,GLExchangeRateInterface,Y,Interface,N,Result,suffix_member,2,1,GLExchangeRateInterface,GLExchangeRateInterfaceResult,"GLExchangeRateInterface, GLExchangeRateInterfaceResult"
GLTransactionInterface,The GLTransactionInterface Raw Data Web Service contains operations that expose GLTransactionInterface-related data in the Infor Enterprise Business Services.,Y,multiple,GLTransaction,GLTransactionInterface,Y,GLTransactionInterface,Y,Interface,Y,,direct_variant,3,1,GLTransactionInterface,"GLTransactionInterfaceEdit, GLTransactionInterfaceResult","GLTransactionInterface, GLTransactionInterfaceEdit, GLTransactionInterfaceResult"
GLTransactionInterfaceEdit,The GLTransactionInterfaceEdit Raw Data Web Service contains operations that expose GLTransactionInterfaceEdit-related data in the Infor Enterprise Business Services.,Y,multiple,GLTransaction,GLTransactionInterface,Y,GLTransactionInterface,Y,Interface,N,Edit,suffix_member,3,1,GLTransactionInterface,"GLTransactionInterfaceEdit, GLTransactionInterfaceResult","GLTransactionInterface, GLTransactionInterfaceEdit, GLTransactionInterfaceResult"
GLTransactionInterfaceResult,The GLTransactionInterfaceResult Raw Data Web Service contains operations that expose GLTransactionInterfaceResult-related data in the Infor Enterprise Business Services.,Y,multiple,GLTransaction,GLTransactionInterface,Y,GLTransactionInterface,Y,Interface,N,Result,suffix_member,3,1,GLTransactionInterface,"GLTransactionInterfaceEdit, GLTransactionInterfaceResult","GLTransactionInterface, GLTransactionInterfaceEdit, GLTransactionInterfaceResult"
GLTranslationRateInterface,The GLTranslationRateInterface Raw Data Web Service contains operations that expose GLTranslationRateInterface-related data in the Infor Enterprise Business Services.,Y,multiple,GLTranslationRate,GLTranslationRateInterface,Y,GLTranslationRateInterface,Y,Interface,Y,,direct_variant,2,1,GLTranslationRateInterface,GLTranslationRateInterfaceResult,"GLTranslationRateInterface, GLTranslationRateInterfaceResult"
GLTranslationRateInterfaceResult,The GLTranslationRateInterfaceResult Raw Data Web Service contains operations that expose GLTranslationRateInterfaceResult-related data in the Infor Enterprise Business Services.,Y,multiple,GLTranslationRate,GLTranslationRateInterface,Y,GLTranslationRateInterface,Y,Interface,N,Result,suffix_member,2,1,GLTranslationRateInterface,GLTranslationRateInterfaceResult,"GLTranslationRateInterface, GLTranslationRateInterfaceResult"
InventoryTransactionImport,The InventoryTransactionImport Raw Data Web Service contains operations that expose InventoryTransactionImport-related data in the Infor Enterprise Business Services.,Y,multiple,InventoryTransaction,InventoryTransactionImport,Y,InventoryTransactionImport,Y,Import,Y,,direct_variant,5,2,"InventoryTransactionImport, InventoryTransactionInterface","InventoryTransactionImportLine, InventoryTransactionImportLineDetail, InventoryTransactionInterfaceResult","InventoryTransactionImport, InventoryTransactionImportLine, InventoryTransactionImportLineDetail, InventoryTransactionInterface, InventoryTransactionInterfaceResult"
InventoryTransactionImportLine,The InventoryTransactionImportLine Raw Data Web Service contains operations that expose InventoryTransactionImportLine-related data in the Infor Enterprise Business Services.,Y,multiple,InventoryTransaction,InventoryTransactionImport,Y,InventoryTransactionImport,Y,Import,N,Line,suffix_member,5,2,"InventoryTransactionImport, InventoryTransactionInterface","InventoryTransactionImportLine, InventoryTransactionImportLineDetail, InventoryTransactionInterfaceResult","InventoryTransactionImport, InventoryTransactionImportLine, InventoryTransactionImportLineDetail, InventoryTransactionInterface, InventoryTransactionInterfaceResult"
InventoryTransactionImportLineDetail,The InventoryTransactionImportLineDetail Raw Data Web Service contains operations that expose InventoryTransactionImportLineDetail-related data in the Infor Enterprise Business Services.,Y,multiple,InventoryTransaction,InventoryTransactionImport,Y,InventoryTransactionImport,Y,Import,N,LineDetail,suffix_member,5,2,"InventoryTransactionImport, InventoryTransactionInterface","InventoryTransactionImportLine, InventoryTransactionImportLineDetail, InventoryTransactionInterfaceResult","InventoryTransactionImport, InventoryTransactionImportLine, InventoryTransactionImportLineDetail, InventoryTransactionInterface, InventoryTransactionInterfaceResult"
InventoryTransactionInterface,The InventoryTransactionInterface Raw Data Web Service contains operations that expose InventoryTransactionInterface-related tasks in the Infor Enterprise Business Services.,Y,multiple,InventoryTransaction,InventoryTransactionInterface,Y,InventoryTransactionInterface,Y,Interface,Y,,direct_variant,5,2,"InventoryTransactionImport, InventoryTransactionInterface","InventoryTransactionImportLine, InventoryTransactionImportLineDetail, InventoryTransactionInterfaceResult","InventoryTransactionImport, InventoryTransactionImportLine, InventoryTransactionImportLineDetail, InventoryTransactionInterface, InventoryTransactionInterfaceResult"
InventoryTransactionInterfaceResult,The InventoryTransactionInterfaceResult Raw Data Web Service contains operations that expose InventoryTransactionInterfaceResult-related data in the Infor Enterprise Business Services.,Y,multiple,InventoryTransaction,InventoryTransactionInterface,Y,InventoryTransactionInterface,Y,Interface,N,Result,suffix_member,5,2,"InventoryTransactionImport, InventoryTransactionInterface","InventoryTransactionImportLine, InventoryTransactionImportLineDetail, InventoryTransactionInterfaceResult","InventoryTransactionImport, InventoryTransactionImportLine, InventoryTransactionImportLineDetail, InventoryTransactionInterface, InventoryTransactionInterfaceResult"
LeaseImport,The LeaseImport Raw Data Web Service contains operations that expose LeaseImport-related data in the Infor Enterprise Business Services.,Y,multiple,Lease,LeaseImport,Y,LeaseImport,Y,Import,Y,,direct_variant,3,2,"LeaseImport, LeaseInterface, LeasePaymentImport",LeasePaymentImport,"LeaseImport, LeaseInterface, LeasePaymentImport"
LeaseInterface,The LeaseInterface Raw Data Web Service contains operations that expose LeaseInterface-related tasks in the Infor Enterprise Business Services.,Y,multiple,Lease,LeaseInterface,Y,LeaseInterface,Y,Interface,Y,,direct_variant,3,2,"LeaseImport, LeaseInterface, LeasePaymentImport",LeasePaymentImport,"LeaseImport, LeaseInterface, LeasePaymentImport"
LeasePaymentImport,The LeasePaymentImport Raw Data Web Service contains operations that expose LeasePaymentImport-related data in the Infor Enterprise Business Services.,Y,multiple,Lease,LeaseImport,Y,LeasePaymentImport,Y,Import,Y,Payment,folded_variant_base,3,2,"LeaseImport, LeaseInterface, LeasePaymentImport",LeasePaymentImport,"LeaseImport, LeaseInterface, LeasePaymentImport"
LoadInterfacedProcurementCardStatements,The LoadInterfacedProcurementCardStatements Raw Data Web Service contains operations that expose LoadInterfacedProcurementCardStatements-related tasks in the Infor Enterprise Business Services.,Y,multiple,Load,LoadInterface,N,LoadInterface,N,Interface,N,dProcurementCardStatements,suffix_member,2,1,LoadInterface,"LoadInterfacedProcurementCardStatements, LoadInterfacedPurchaseOrders","LoadInterfacedProcurementCardStatements, LoadInterfacedPurchaseOrders"
LoadInterfacedPurchaseOrders,The LoadInterfacedPurchaseOrders Raw Data Web Service contains operations that expose LoadInterfacedPurchaseOrders-related tasks in the Infor Enterprise Business Services.,Y,multiple,Load,LoadInterface,N,LoadInterface,N,Interface,N,dPurchaseOrders,suffix_member,2,1,LoadInterface,"LoadInterfacedProcurementCardStatements, LoadInterfacedPurchaseOrders","LoadInterfacedProcurementCardStatements, LoadInterfacedPurchaseOrders"
MatchInvoiceDistributionImport,The MatchInvoiceDistributionImport Raw Data Web Service contains operations that expose MatchInvoiceDistributionImport-related data in the Infor Enterprise Business Services.,Y,multiple,MatchInvoice,MatchInvoiceImport,Y,MatchInvoiceDistributionImport,Y,Import,Y,Distribution,folded_variant_base,3,1,"MatchInvoiceDistributionImport, MatchInvoiceImport","MatchInvoiceDistributionImport, MatchInvoiceImportComment","MatchInvoiceDistributionImport, MatchInvoiceImport, MatchInvoiceImportComment"
MatchInvoiceImport,The MatchInvoiceImport Raw Data Web Service contains operations that expose MatchInvoiceImport-related data in the Infor Enterprise Business Services.,Y,multiple,MatchInvoice,MatchInvoiceImport,Y,MatchInvoiceImport,Y,Import,Y,,direct_variant,3,1,"MatchInvoiceDistributionImport, MatchInvoiceImport","MatchInvoiceDistributionImport, MatchInvoiceImportComment","MatchInvoiceDistributionImport, MatchInvoiceImport, MatchInvoiceImportComment"
MatchInvoiceImportComment,The MatchInvoiceImportComment Raw Data Web Service contains operations that expose MatchInvoiceImportComment-related data in the Infor Enterprise Business Services.,Y,multiple,MatchInvoice,MatchInvoiceImport,Y,MatchInvoiceImport,Y,Import,N,Comment,suffix_member,3,1,"MatchInvoiceDistributionImport, MatchInvoiceImport","MatchInvoiceDistributionImport, MatchInvoiceImportComment","MatchInvoiceDistributionImport, MatchInvoiceImport, MatchInvoiceImportComment"
POInterface,The POInterface Raw Data Web Service contains operations that expose POInterface-related tasks in the Infor Enterprise Business Services.,Y,multiple,PO,POInterface,Y,POInterface,Y,Interface,Y,,direct_variant,4,1,POInterface,"POInterfaceLPL, POInterfaceResult, POInterfaceResultDetail","POInterface, POInterfaceLPL, POInterfaceResult, POInterfaceResultDetail"
POInterfaceLPL,The POInterfaceLPL Raw Data Web Service contains operations that expose POInterfaceLPL-related tasks in the Infor Enterprise Business Services.,Y,multiple,PO,POInterface,Y,POInterface,Y,Interface,N,LPL,suffix_member,4,1,POInterface,"POInterfaceLPL, POInterfaceResult, POInterfaceResultDetail","POInterface, POInterfaceLPL, POInterfaceResult, POInterfaceResultDetail"
POInterfaceResult,The POInterfaceResult Raw Data Web Service contains operations that expose POInterfaceResult-related data in the Infor Enterprise Business Services.,Y,multiple,PO,POInterface,Y,POInterface,Y,Interface,N,Result,suffix_member,4,1,POInterface,"POInterfaceLPL, POInterfaceResult, POInterfaceResultDetail","POInterface, POInterfaceLPL, POInterfaceResult, POInterfaceResultDetail"
POInterfaceResultDetail,The POInterfaceResultDetail Raw Data Web Service contains operations that expose POInterfaceResultDetail-related data in the Infor Enterprise Business Services.,Y,multiple,PO,POInterface,Y,POInterface,Y,Interface,N,ResultDetail,suffix_member,4,1,POInterface,"POInterfaceLPL, POInterfaceResult, POInterfaceResultDetail","POInterface, POInterfaceLPL, POInterfaceResult, POInterfaceResultDetail"
PayablesInvoiceAddOnChargeImport,The PayablesInvoiceAddOnChargeImport Raw Data Web Service contains operations that expose PayablesInvoiceAddOnChargeImport-related data in the Infor Enterprise Business Services.,Y,multiple,PayablesInvoice,PayablesInvoiceImport,Y,PayablesInvoiceAddOnChargeImport,Y,Import,Y,AddOnCharge,folded_variant_base,8,2,"PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceInterface, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport"
PayablesInvoiceDetailImport,The PayablesInvoiceDetailImport Raw Data Web Service contains operations that expose PayablesInvoiceDetailImport-related data in the Infor Enterprise Business Services.,Y,multiple,PayablesInvoice,PayablesInvoiceImport,Y,PayablesInvoiceDetailImport,Y,Import,Y,Detail,folded_variant_base,8,2,"PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceInterface, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport"
PayablesInvoiceDistributionImport,The PayablesInvoiceDistributionImport Raw Data Web Service contains operations that expose PayablesInvoiceDistributionImport-related data in the Infor Enterprise Business Services.,Y,multiple,PayablesInvoice,PayablesInvoiceImport,Y,PayablesInvoiceDistributionImport,Y,Import,Y,Distribution,folded_variant_base,8,2,"PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceInterface, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport"
PayablesInvoiceImport,The PayablesInvoiceImport Raw Data Web Service contains operations that expose PayablesInvoiceImport-related data in the Infor Enterprise Business Services.,Y,multiple,PayablesInvoice,PayablesInvoiceImport,Y,PayablesInvoiceImport,Y,Import,Y,,direct_variant,8,2,"PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceInterface, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport"
PayablesInvoiceImportComment,The PayablesInvoiceImportComment Raw Data Web Service contains operations that expose PayablesInvoiceImportComment-related data in the Infor Enterprise Business Services.,Y,multiple,PayablesInvoice,PayablesInvoiceImport,Y,PayablesInvoiceImport,Y,Import,N,Comment,suffix_member,8,2,"PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceInterface, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport"
PayablesInvoiceImportError,The PayablesInvoiceImportError Raw Data Web Service contains operations that expose PayablesInvoiceImportError-related data in the Infor Enterprise Business Services.,Y,multiple,PayablesInvoice,PayablesInvoiceImport,Y,PayablesInvoiceImport,Y,Import,N,Error,suffix_member,8,2,"PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceInterface, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport"
PayablesInvoiceInterfaceResult,The PayablesInvoiceInterfaceResult Raw Data Web Service contains operations that expose PayablesInvoiceInterfaceResult-related data in the Infor Enterprise Business Services.,Y,multiple,PayablesInvoice,PayablesInvoiceInterface,N,PayablesInvoiceInterface,N,Interface,N,Result,suffix_member,8,2,"PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceInterface, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport"
PayablesInvoicePaymentImport,The PayablesInvoicePaymentImport Raw Data Web Service contains operations that expose PayablesInvoicePaymentImport-related data in the Infor Enterprise Business Services.,Y,multiple,PayablesInvoice,PayablesInvoiceImport,Y,PayablesInvoicePaymentImport,Y,Import,Y,Payment,folded_variant_base,8,2,"PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceInterface, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport","PayablesInvoiceAddOnChargeImport, PayablesInvoiceDetailImport, PayablesInvoiceDistributionImport, PayablesInvoiceImport, PayablesInvoiceImportComment, PayablesInvoiceImportError, PayablesInvoiceInterfaceResult, PayablesInvoicePaymentImport"
PhysicalInventoryImport,The PhysicalInventoryImport Raw Data Web Service contains operations that expose PhysicalInventoryImport-related data in the Infor Enterprise Business Services.,Y,multiple,PhysicalInventory,PhysicalInventoryImport,Y,PhysicalInventoryImport,Y,Import,Y,,direct_variant,3,2,"PhysicalInventoryImport, PhysicalInventoryInterface",PhysicalInventoryInterfaceResult,"PhysicalInventoryImport, PhysicalInventoryInterface, PhysicalInventoryInterfaceResult"
PhysicalInventoryInterface,The PhysicalInventoryInterface Raw Data Web Service contains operations that expose PhysicalInventoryInterface-related tasks in the Infor Enterprise Business Services.,Y,multiple,PhysicalInventory,PhysicalInventoryInterface,Y,PhysicalInventoryInterface,Y,Interface,Y,,direct_variant,3,2,"PhysicalInventoryImport, PhysicalInventoryInterface",PhysicalInventoryInterfaceResult,"PhysicalInventoryImport, PhysicalInventoryInterface, PhysicalInventoryInterfaceResult"
PhysicalInventoryInterfaceResult,The PhysicalInventoryInterfaceResult Raw Data Web Service contains operations that expose PhysicalInventoryInterfaceResult-related data in the Infor Enterprise Business Services.,Y,multiple,PhysicalInventory,PhysicalInventoryInterface,Y,PhysicalInventoryInterface,Y,Interface,N,Result,suffix_member,3,2,"PhysicalInventoryImport, PhysicalInventoryInterface",PhysicalInventoryInterfaceResult,"PhysicalInventoryImport, PhysicalInventoryInterface, PhysicalInventoryInterfaceResult"
ProcurementCardStatementImport,The ProcurementCardStatementImport Raw Data Web Service contains operations that expose ProcurementCardStatementImport-related data in the Infor Enterprise Business Services.,Y,multiple,ProcurementCardStatement,ProcurementCardStatementImport,Y,ProcurementCardStatementImport,Y,Import,Y,,direct_variant,4,2,"ProcurementCardStatementImport, ProcurementCardStatementInterface","ProcurementCardStatementImportTransaction, ProcurementCardStatementImportTransactionDistribution, ProcurementCardStatementInterfaceResult","ProcurementCardStatementImport, ProcurementCardStatementImportTransaction, ProcurementCardStatementImportTransactionDistribution, ProcurementCardStatementInterfaceResult"
ProcurementCardStatementImportTransaction,The ProcurementCardStatementImportTransaction Raw Data Web Service contains operations that expose ProcurementCardStatementImportTransaction-related data in the Infor Enterprise Business Services.,Y,multiple,ProcurementCardStatement,ProcurementCardStatementImport,Y,ProcurementCardStatementImport,Y,Import,N,Transaction,suffix_member,4,2,"ProcurementCardStatementImport, ProcurementCardStatementInterface","ProcurementCardStatementImportTransaction, ProcurementCardStatementImportTransactionDistribution, ProcurementCardStatementInterfaceResult","ProcurementCardStatementImport, ProcurementCardStatementImportTransaction, ProcurementCardStatementImportTransactionDistribution, ProcurementCardStatementInterfaceResult"
ProcurementCardStatementImportTransactionDistribution,The ProcurementCardStatementImportTransactionDistribution Raw Data Web Service contains operations that expose ProcurementCardStatementImportTransactionDistribution-related data in the Infor Enterprise Business Services.,Y,multiple,ProcurementCardStatement,ProcurementCardStatementImport,Y,ProcurementCardStatementImport,Y,Import,N,TransactionDistribution,suffix_member,4,2,"ProcurementCardStatementImport, ProcurementCardStatementInterface","ProcurementCardStatementImportTransaction, ProcurementCardStatementImportTransactionDistribution, ProcurementCardStatementInterfaceResult","ProcurementCardStatementImport, ProcurementCardStatementImportTransaction, ProcurementCardStatementImportTransactionDistribution, ProcurementCardStatementInterfaceResult"
ProcurementCardStatementInterfaceResult,The ProcurementCardStatementInterfaceResult Raw Data Web Service contains operations that expose ProcurementCardStatementInterfaceResult-related data in the Infor Enterprise Business Services.,Y,multiple,ProcurementCardStatement,ProcurementCardStatementInterface,N,ProcurementCardStatementInterface,N,Interface,N,Result,suffix_member,4,2,"ProcurementCardStatementImport, ProcurementCardStatementInterface","ProcurementCardStatementImportTransaction, ProcurementCardStatementImportTransactionDistribution, ProcurementCardStatementInterfaceResult","ProcurementCardStatementImport, ProcurementCardStatementImportTransaction, ProcurementCardStatementImportTransactionDistribution, ProcurementCardStatementInterfaceResult"
PurchaseOrderImport,The PurchaseOrderImport Raw Data Web Service contains operations that expose PurchaseOrderImport-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrder,PurchaseOrderImport,Y,PurchaseOrderImport,Y,Import,Y,,direct_variant,11,2,"PurchaseOrderImport, PurchaseOrderInterface","PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult","PurchaseOrderImport, PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterface, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult"
PurchaseOrderImportAddOnCharge,The PurchaseOrderImportAddOnCharge Raw Data Web Service contains operations that expose PurchaseOrderImportAddOnCharge-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrder,PurchaseOrderImport,Y,PurchaseOrderImport,Y,Import,N,AddOnCharge,suffix_member,11,2,"PurchaseOrderImport, PurchaseOrderInterface","PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult","PurchaseOrderImport, PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterface, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult"
PurchaseOrderImportAssetDefaults,The PurchaseOrderImportAssetDefaults Raw Data Web Service contains operations that expose PurchaseOrderImportAssetDefaults-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrder,PurchaseOrderImport,Y,PurchaseOrderImport,Y,Import,N,AssetDefaults,suffix_member,11,2,"PurchaseOrderImport, PurchaseOrderInterface","PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult","PurchaseOrderImport, PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterface, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult"
PurchaseOrderImportComment,The PurchaseOrderImportComment Raw Data Web Service contains operations that expose PurchaseOrderImportComment-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrder,PurchaseOrderImport,Y,PurchaseOrderImport,Y,Import,N,Comment,suffix_member,11,2,"PurchaseOrderImport, PurchaseOrderInterface","PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult","PurchaseOrderImport, PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterface, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult"
